timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1549475328576,0.009949,-0.105164,-0.998718,0.091463,-0.213415,0.030488
1549475328584,0.009460,-0.106384,-1.002502,0.091463,-0.213415,0.045732
1549475328591,0.007629,-0.106812,-0.998047,0.091463,-0.213415,0.030488
1549475328606,0.007812,-0.105347,-0.999573,0.091463,-0.182927,0.030488
1549475328614,0.008850,-0.106873,-0.998657,0.091463,-0.213415,0.045732
1549475328621,0.009155,-0.106384,-1.000427,0.106707,-0.213415,0.045732
1549475328636,0.009338,-0.105591,-1.001038,0.091463,-0.228659,0.015244
1549475328650,0.008301,-0.106873,-1.001648,0.076220,-0.213415,0.030488
1549475328658,0.008179,-0.107056,-0.999146,0.060976,-0.213415,0.015244
1549475328666,0.009338,-0.106445,-0.997681,0.060976,-0.213415,0.015244
1549475328674,0.010193,-0.106323,-0.998596,0.091463,-0.228659,0.030488
1549475328681,0.009338,-0.107727,-1.000122,0.091463,-0.213415,0.030488
1549475328696,0.010071,-0.107422,-0.997925,0.091463,-0.213415,0.015244
1549475328704,0.007385,-0.105713,-0.997314,0.091463,-0.228659,0.015244
1549475328711,0.008728,-0.106323,-0.999084,0.091463,-0.213415,0.030488
1549475328726,0.010315,-0.107544,-0.997009,0.091463,-0.198171,0.030488
1549475328734,0.008789,-0.106079,-1.000183,0.091463,-0.213415,0.030488
1549475328741,0.009521,-0.106689,-0.999939,0.076220,-0.228659,0.000000
1549475328756,0.011230,-0.105774,-0.998169,0.091463,-0.198171,0.000000
1549475328764,0.008911,-0.107117,-0.998901,0.091463,-0.167683,0.015244
1549475328771,0.009338,-0.107422,-1.001892,0.076220,-0.228659,0.015244
1549475328786,0.009033,-0.104126,-1.000366,0.091463,-0.228659,0.015244
1549475328794,0.009705,-0.104187,-0.999268,0.091463,-0.213415,0.030488
1549475328801,0.009155,-0.105530,-0.998779,0.121951,-0.213415,0.030488
1549475328816,0.011414,-0.106445,-0.999634,0.106707,-0.213415,0.015244
1549475328824,0.010315,-0.108032,-0.999634,0.091463,-0.213415,0.015244
1549475328831,0.008362,-0.107239,-1.000549,0.076220,-0.213415,0.015244
1549475328846,0.008606,-0.106262,-0.998901,0.076220,-0.198171,0.030488
1549475328854,0.009094,-0.107300,-0.996765,0.076220,-0.213415,0.030488
1549475328861,0.009155,-0.106140,-0.999084,0.091463,-0.228659,0.015244
1549475328876,0.007080,-0.107361,-0.998596,0.076220,-0.213415,0.030488
1549475328884,0.009338,-0.106384,-1.000427,0.076220,-0.228659,0.030488
1549475328891,0.010315,-0.106201,-0.998291,0.106707,-0.213415,0.015244
1549475328906,0.010010,-0.106018,-0.998291,0.091463,-0.213415,0.015244
1549475328914,0.009399,-0.106628,-0.998596,0.076220,-0.213415,0.015244
1549475328921,0.011169,-0.104980,-0.999207,0.091463,-0.228659,0.015244
1549475328936,0.008850,-0.105774,-1.001343,0.076220,-0.228659,0.030488
1549475328944,0.008179,-0.108154,-0.999329,0.106707,-0.213415,0.045732
1549475328958,0.008423,-0.105042,-0.999390,0.106707,-0.213415,0.030488
1549475328966,0.009155,-0.106262,-0.998901,0.091463,-0.228659,0.030488
1549475328974,0.009155,-0.106445,-0.996948,0.076220,-0.213415,0.015244
1549475328981,0.010071,-0.106506,-0.999207,0.091463,-0.228659,0.015244
1549475328996,0.008667,-0.105469,-0.999146,0.091463,-0.213415,0.015244
1549475329004,0.007874,-0.106812,-1.000122,0.076220,-0.213415,0.015244
1549475329011,0.010254,-0.106873,-0.998047,0.076220,-0.213415,0.030488
1549475329034,0.008545,-0.107422,-1.001892,0.091463,-0.213415,0.030488
1549475329041,0.009399,-0.106079,-1.000854,0.091463,-0.213415,0.030488
1549475329049,0.011902,-0.105652,-0.997009,0.091463,-0.228659,0.045732
1549475329056,0.008850,-0.107117,-0.998230,0.076220,-0.198171,0.015244
1549475329064,0.010498,-0.105713,-0.999390,0.060976,-0.198171,0.030488
1549475329071,0.010864,-0.106628,-1.000488,0.060976,-0.228659,0.045732
1549475329086,0.010376,-0.106506,-1.000793,0.091463,-0.243902,0.045732
1549475329094,0.009888,-0.104248,-0.997437,0.091463,-0.228659,0.030488
1549475329101,0.009094,-0.107910,-1.001404,0.091463,-0.213415,0.030488
1549475329116,0.010010,-0.108276,-1.000549,0.091463,-0.213415,0.030488
1549475329124,0.010376,-0.106873,-0.998047,0.076220,-0.213415,0.015244
1549475329131,0.008545,-0.107727,-0.998535,0.091463,-0.213415,0.000000
1549475329146,0.009460,-0.106140,-0.998535,0.106707,-0.228659,0.030488
1549475329154,0.008362,-0.106506,-1.001099,0.091463,-0.213415,0.030488
1549475329161,0.009949,-0.105530,-0.999756,0.121951,-0.213415,0.045732
1549475329176,0.010010,-0.104736,-0.999512,0.091463,-0.213415,0.030488
1549475329184,0.009827,-0.107971,-0.998169,0.091463,-0.228659,0.015244
1549475329191,0.007812,-0.107910,-1.000549,0.091463,-0.228659,0.015244
1549475329206,0.009766,-0.106567,-0.996948,0.091463,-0.243902,0.015244
1549475329214,0.008484,-0.106934,-0.997681,0.106707,-0.228659,0.015244
1549475329227,0.009216,-0.106384,-0.996887,0.091463,-0.213415,0.030488
1549475329236,0.009583,-0.106018,-0.998047,0.091463,-0.228659,0.030488
1549475329244,0.008179,-0.107849,-0.999573,0.060976,-0.213415,0.030488
1549475329251,0.009827,-0.107178,-0.998535,0.045732,-0.228659,0.030488
1549475329266,0.009521,-0.106812,-0.997559,0.060976,-0.228659,0.015244
1549475329274,0.009827,-0.107605,-1.000366,0.091463,-0.228659,0.030488
1549475329281,0.008789,-0.106995,-0.999817,0.091463,-0.213415,0.030488
1549475329296,0.009460,-0.105713,-0.998230,0.076220,-0.213415,0.015244
1549475329304,0.009094,-0.108276,-1.000549,0.091463,-0.228659,0.030488
1549475329311,0.009583,-0.107483,-0.999023,0.091463,-0.198171,0.015244
1549475329326,0.008484,-0.106384,-0.999451,0.091463,-0.213415,0.030488
1549475329334,0.008423,-0.106201,-0.999329,0.091463,-0.213415,0.030488
1549475329341,0.009399,-0.106323,-0.998901,0.060976,-0.213415,0.015244
1549475329356,0.009766,-0.106995,-0.998962,0.091463,-0.213415,0.030488
1549475329364,0.009338,-0.107056,-0.996765,0.106707,-0.213415,0.030488
1549475329377,0.008362,-0.106812,-0.999023,0.076220,-0.213415,0.000000
1549475329387,0.007996,-0.106384,-1.000183,0.060976,-0.213415,0.000000
1549475329398,0.007874,-0.105774,-0.999268,0.076220,-0.213415,0.015244
1549475329402,0.009827,-0.106262,-0.998291,0.060976,-0.198171,0.045732
1549475329443,0.010193,-0.105286,-1.000122,0.060976,-0.213415,0.030488
1549475329448,0.009033,-0.105896,-1.000916,0.076220,-0.228659,0.015244
1549475329450,0.008667,-0.107056,-1.000183,0.091463,-0.243902,0.015244
1549475329452,0.007751,-0.106140,-1.000488,0.076220,-0.213415,0.015244
1549475329455,0.010620,-0.106750,-1.000610,0.076220,-0.213415,0.030488
1549475329461,0.009094,-0.106262,-0.999023,0.076220,-0.228659,0.015244
1549475329483,0.008301,-0.105774,-0.999268,0.076220,-0.213415,0.030488
1549475329491,0.009888,-0.105774,-0.997803,0.076220,-0.228659,0.045732
1549475329498,0.008362,-0.104858,-0.998901,0.091463,-0.213415,0.030488
1549475329514,0.008850,-0.106384,-1.000000,0.106707,-0.198171,0.015244
1549475329521,0.009583,-0.107483,-0.997986,0.091463,-0.213415,0.015244
1549475329529,0.008667,-0.106628,-0.998657,0.091463,-0.213415,0.015244
1549475329536,0.009277,-0.108215,-0.996216,0.076220,-0.213415,0.015244
1549475329544,0.009216,-0.107422,-0.998108,0.091463,-0.228659,0.015244
1549475329551,0.009521,-0.106445,-1.001892,0.106707,-0.228659,0.015244
1549475329566,0.009094,-0.105469,-0.998840,0.060976,-0.213415,0.030488
1549475329574,0.007385,-0.105591,-0.998474,0.091463,-0.213415,0.030488
1549475329582,0.009766,-0.106750,-1.000671,0.076220,-0.213415,0.015244
1549475329600,0.008484,-0.106628,-0.999817,0.045732,-0.213415,0.030488
1549475329605,0.010315,-0.106995,-0.998962,0.076220,-0.228659,0.030488
1549475329612,0.010193,-0.108093,-1.001465,0.076220,-0.213415,0.015244
1549475329642,0.011658,-0.106567,-0.999817,0.091463,-0.213415,0.030488
1549475329645,0.007935,-0.106079,-0.999207,0.076220,-0.228659,0.030488
1549475329648,0.008911,-0.107056,-0.999878,0.060976,-0.198171,0.015244
1549475329656,0.007507,-0.106384,-0.998291,0.091463,-0.213415,0.015244
1549475329670,0.007385,-0.105957,-0.999084,0.091463,-0.213415,0.015244
1549475329677,0.010132,-0.106812,-0.999146,0.091463,-0.228659,0.015244
1549475329686,0.011108,-0.107300,-0.995239,0.091463,-0.213415,0.000000
1549475329701,0.009277,-0.107727,-0.998474,0.076220,-0.198171,0.030488
1549475329708,0.008545,-0.107178,-1.000305,0.076220,-0.198171,0.030488
1549475329718,0.009827,-0.107239,-0.998962,0.091463,-0.228659,0.015244
1549475329737,0.009094,-0.107361,-0.997559,0.076220,-0.198171,0.015244
1549475329737,0.008362,-0.106079,-0.997864,0.091463,-0.198171,0.015244
1549475329747,0.011475,-0.106812,-0.999268,0.106707,-0.228659,0.030488
1549475329754,0.007935,-0.109253,-0.999451,0.106707,-0.228659,0.030488
1549475329763,0.009521,-0.106445,-1.000244,0.076220,-0.228659,0.015244
1549475329776,0.010315,-0.108337,-0.999329,0.091463,-0.198171,0.015244
1549475329787,0.010071,-0.107361,-0.998047,0.076220,-0.213415,0.015244
1549475329798,0.009521,-0.106934,-1.000061,0.091463,-0.228659,0.030488
1549475329806,0.010376,-0.106567,-1.001465,0.076220,-0.243902,0.030488
1549475329814,0.007568,-0.106262,-0.997498,0.091463,-0.213415,0.030488
1549475329821,0.007812,-0.104370,-0.999451,0.106707,-0.213415,0.045732
1549475329836,0.009766,-0.105652,-1.001221,0.091463,-0.198171,0.045732
1549475329853,0.009216,-0.105713,-0.997253,0.060976,-0.213415,0.030488
1549475329853,0.007507,-0.105896,-0.999084,0.076220,-0.198171,0.030488
1549475329866,0.007935,-0.106812,-0.999817,0.091463,-0.213415,0.015244
1549475329874,0.008667,-0.107300,-0.998108,0.106707,-0.228659,0.030488
1549475329881,0.007690,-0.104919,-0.999207,0.091463,-0.182927,0.030488
1549475329896,0.007141,-0.106689,-0.999817,0.121951,-0.213415,0.030488
1549475329910,0.008545,-0.105774,-0.997498,0.076220,-0.228659,0.015244
1549475329917,0.008423,-0.104492,-0.997620,0.076220,-0.213415,0.015244
1549475329926,0.007935,-0.106567,-0.999023,0.106707,-0.213415,0.030488
1549475329934,0.009583,-0.108032,-0.999939,0.106707,-0.213415,0.045732
1549475329941,0.008850,-0.107056,-0.999207,0.091463,-0.213415,0.030488
1549475329956,0.010071,-0.106689,-0.999084,0.091463,-0.213415,0.030488
1549475329966,0.008850,-0.106934,-0.998474,0.076220,-0.213415,0.045732
1549475329971,0.008789,-0.107239,-1.000183,0.060976,-0.228659,0.030488
1549475329986,0.008362,-0.105652,-0.997620,0.076220,-0.228659,0.030488
1549475329994,0.007812,-0.106567,-0.998535,0.091463,-0.228659,0.045732
1549475330001,0.009277,-0.107178,-0.998596,0.106707,-0.228659,0.015244
1549475330016,0.009583,-0.108643,-0.998962,0.121951,-0.228659,0.030488
1549475330024,0.007141,-0.107361,-0.999756,0.076220,-0.228659,0.015244
1549475330031,0.008545,-0.107056,-0.999146,0.076220,-0.198171,0.000000
1549475330046,0.010620,-0.107056,-0.999756,0.076220,-0.228659,0.030488
1549475330054,0.008911,-0.106689,-0.999146,0.076220,-0.243902,0.030488
1549475330068,0.007202,-0.107117,-0.996704,0.076220,-0.228659,0.015244
1549475330076,0.009460,-0.106934,-0.999573,0.076220,-0.213415,0.015244
1549475330086,0.010681,-0.104492,-1.000671,0.076220,-0.213415,0.045732
1549475330091,0.009033,-0.106018,-1.001404,0.076220,-0.213415,0.030488
1549475330106,0.008850,-0.108643,-0.998413,0.076220,-0.213415,0.015244
1549475330120,0.010925,-0.107361,-0.998474,0.091463,-0.213415,0.030488
1549475330128,0.009827,-0.104797,-0.999634,0.076220,-0.228659,0.030488
1549475330136,0.008423,-0.105591,-0.999451,0.076220,-0.213415,0.030488
1549475330145,0.007996,-0.105713,-0.998718,0.076220,-0.213415,0.030488
1549475330151,0.008362,-0.105225,-0.998413,0.091463,-0.228659,0.015244
1549475330166,0.008789,-0.105225,-0.997131,0.091463,-0.213415,0.030488
1549475330174,0.009338,-0.107117,-0.998657,0.076220,-0.213415,0.030488
1549475330181,0.008301,-0.106812,-0.998657,0.076220,-0.213415,0.030488
1549475330196,0.008728,-0.107483,-0.997009,0.076220,-0.213415,0.030488
1549475330204,0.009216,-0.107178,-0.999634,0.076220,-0.213415,0.030488
1549475330211,0.010193,-0.106262,-0.998901,0.091463,-0.198171,0.030488
1549475330226,0.008362,-0.106689,-0.999329,0.076220,-0.213415,0.030488
1549475330234,0.008911,-0.106018,-0.998718,0.076220,-0.213415,0.015244
1549475330241,0.008606,-0.106079,-0.998901,0.091463,-0.198171,0.030488
1549475330262,0.009705,-0.106079,-0.996643,0.060976,-0.228659,0.030488
1549475330270,0.009216,-0.106445,-0.999023,0.076220,-0.228659,0.015244
1549475330277,0.009888,-0.107544,-1.000732,0.091463,-0.228659,0.015244
1549475330286,0.010681,-0.105286,-1.000854,0.091463,-0.213415,0.045732
1549475330294,0.008484,-0.105469,-1.000122,0.076220,-0.228659,0.030488
1549475330301,0.007507,-0.105042,-0.999329,0.091463,-0.198171,0.030488
1549475330316,0.008118,-0.107178,-1.000488,0.106707,-0.182927,0.030488
1549475330323,0.008789,-0.107483,-0.998718,0.121951,-0.213415,0.045732
1549475330331,0.009705,-0.106201,-0.998413,0.091463,-0.213415,0.030488
1549475330346,0.008423,-0.107483,-0.997620,0.091463,-0.198171,0.045732
1549475330354,0.006897,-0.104309,-1.000977,0.076220,-0.198171,0.030488
1549475330361,0.008606,-0.105469,-0.997070,0.091463,-0.198171,0.030488
1549475330376,0.009155,-0.108337,-0.997070,0.091463,-0.213415,0.030488
1549475330384,0.008850,-0.106323,-0.998047,0.091463,-0.228659,0.015244
1549475330391,0.010010,-0.105774,-1.000854,0.091463,-0.228659,0.015244
1549475330406,0.009644,-0.107117,-0.998047,0.076220,-0.213415,0.030488
1549475330414,0.008606,-0.107422,-0.999268,0.060976,-0.213415,0.030488
1549475330421,0.009155,-0.105225,-0.997681,0.091463,-0.228659,0.030488
1549475330436,0.011353,-0.107300,-0.998901,0.106707,-0.213415,0.045732
1549475330444,0.007690,-0.107178,-1.002441,0.091463,-0.228659,0.045732
1549475330451,0.009216,-0.106506,-1.001099,0.076220,-0.243902,0.030488
1549475330466,0.010010,-0.107239,-1.001953,0.076220,-0.228659,0.030488
1549475330474,0.009216,-0.105835,-1.001709,0.091463,-0.198171,0.030488
1549475330481,0.010010,-0.106262,-0.998840,0.060976,-0.198171,0.030488
1549475330496,0.008301,-0.106567,-1.000061,0.076220,-0.228659,0.000000
1549475330504,0.006836,-0.106445,-1.000610,0.060976,-0.198171,0.045732
1549475330511,0.009155,-0.106628,-0.999207,0.076220,-0.213415,0.045732
1549475330526,0.009399,-0.106323,-0.997559,0.091463,-0.213415,0.030488
1549475330534,0.010559,-0.105835,-0.998657,0.091463,-0.213415,0.030488
1549475330548,0.008362,-0.108582,-0.999084,0.091463,-0.228659,0.015244
1549475330556,0.006470,-0.106567,-1.000061,0.091463,-0.228659,0.045732
1549475330564,0.007751,-0.106018,-0.996643,0.091463,-0.213415,0.045732
1549475330571,0.010193,-0.107300,-1.000854,0.060976,-0.198171,0.045732
1549475330586,0.009094,-0.105591,-1.000427,0.076220,-0.213415,0.030488
1549475330594,0.008362,-0.106262,-0.999756,0.076220,-0.198171,0.015244
1549475330601,0.008240,-0.106873,-0.999695,0.106707,-0.213415,0.030488
1549475330616,0.009583,-0.107605,-0.999390,0.091463,-0.213415,0.030488
1549475330624,0.007935,-0.105896,-0.999390,0.060976,-0.198171,0.030488
1549475330631,0.008667,-0.107239,-0.999207,0.106707,-0.228659,0.030488
1549475330646,0.008362,-0.106750,-0.998169,0.091463,-0.213415,0.045732
1549475330654,0.007690,-0.106201,-0.998535,0.076220,-0.228659,0.045732
1549475330661,0.009644,-0.107666,-0.998962,0.091463,-0.213415,0.030488
1549475330676,0.008240,-0.107849,-0.998840,0.137195,-0.213415,0.030488
1549475330684,0.010071,-0.106873,-0.999512,0.076220,-0.228659,0.030488
1549475330698,0.009644,-0.107483,-0.996704,0.076220,-0.228659,0.030488
1549475330706,0.008911,-0.105713,-0.997681,0.076220,-0.213415,0.015244
1549475330714,0.009033,-0.105652,-0.997620,0.091463,-0.228659,0.015244
1549475330721,0.010498,-0.107544,-1.000000,0.106707,-0.213415,0.030488
1549475330736,0.009094,-0.105286,-1.000427,0.060976,-0.213415,0.015244
1549475330744,0.009399,-0.105347,-0.999390,0.076220,-0.198171,0.030488
1549475330751,0.009216,-0.104858,-0.999146,0.091463,-0.213415,0.030488
1549475330766,0.007996,-0.104858,-0.997925,0.076220,-0.228659,0.015244
1549475330774,0.009277,-0.106201,-0.997620,0.076220,-0.213415,0.015244
1549475330781,0.008362,-0.104309,-0.999817,0.091463,-0.228659,0.015244
1549475330796,0.008484,-0.104980,-1.002808,0.091463,-0.213415,0.030488
1549475330804,0.010132,-0.105164,-1.001587,0.060976,-0.198171,0.045732
1549475330818,0.008789,-0.105469,-0.999634,0.076220,-0.198171,0.030488
1549475330826,0.009277,-0.106812,-0.997986,0.091463,-0.228659,0.030488
1549475330834,0.009705,-0.105530,-0.997131,0.076220,-0.243902,0.030488
1549475330841,0.007629,-0.104553,-0.998230,0.076220,-0.228659,0.015244
1549475330856,0.007996,-0.104858,-0.999390,0.091463,-0.213415,0.045732
1549475330864,0.008118,-0.101624,-0.997620,0.091463,-0.228659,0.045732
1549475330871,0.008545,-0.105347,-0.996338,0.091463,-0.228659,0.030488
1549475330886,0.008484,-0.106445,-0.999146,0.091463,-0.213415,0.030488
1549475330894,0.009399,-0.105713,-1.001160,0.106707,-0.228659,0.030488
1549475330901,0.009705,-0.105835,-0.996399,0.091463,-0.213415,0.030488
1549475330916,0.007935,-0.104309,-0.995850,0.076220,-0.228659,0.030488
1549475330924,0.009705,-0.106140,-0.997131,0.076220,-0.213415,0.015244
1549475330931,0.010254,-0.104858,-0.998596,0.076220,-0.198171,0.030488
1549475330946,0.007690,-0.105225,-0.997925,0.091463,-0.198171,0.060976
1549475330960,0.007935,-0.105164,-0.998413,0.076220,-0.228659,0.030488
1549475330967,0.008789,-0.103455,-0.999878,0.091463,-0.228659,0.015244
1549475330976,0.009399,-0.105225,-0.996948,0.091463,-0.213415,0.045732
1549475330984,0.008789,-0.106445,-0.998352,0.091463,-0.213415,0.045732
1549475330991,0.007385,-0.105713,-0.997375,0.091463,-0.228659,0.030488
1549475331006,0.007935,-0.105591,-0.997864,0.060976,-0.228659,0.030488
1549475331014,0.008423,-0.105164,-0.998535,0.076220,-0.213415,0.045732
1549475331021,0.010071,-0.104431,-0.997803,0.076220,-0.228659,0.015244
1549475331036,0.008667,-0.105835,-0.996826,0.076220,-0.213415,0.030488
1549475331044,0.009338,-0.106140,-0.997803,0.076220,-0.243902,0.060976
1549475331051,0.010132,-0.105652,-0.999634,0.076220,-0.228659,0.030488
