timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1549475631134,-0.157715,-0.655151,-0.757507,0.000000,-0.076220,-0.045732
1549475631149,-0.156677,-0.658813,-0.757446,0.060976,-0.091463,0.015244
1549475631157,-0.155212,-0.660522,-0.758118,0.106707,-0.106707,0.045732
1549475631164,-0.155334,-0.658447,-0.754456,0.091463,-0.091463,0.076220
1549475631179,-0.155090,-0.651917,-0.752747,0.045732,-0.076220,0.106707
1549475631187,-0.156982,-0.656982,-0.756592,0.030488,-0.076220,0.060976
1549475631194,-0.159302,-0.661804,-0.757690,0.091463,-0.106707,0.030488
1549475631209,-0.156433,-0.664612,-0.756287,0.152439,-0.152439,0.045732
1549475631217,-0.155396,-0.663208,-0.755188,0.121951,-0.152439,-0.015244
1549475631224,-0.154480,-0.662964,-0.756287,0.060976,-0.152439,-0.030488
1549475631254,-0.153198,-0.656982,-0.755615,0.030488,-0.152439,-0.045732
1549475631261,-0.151428,-0.656982,-0.755371,0.030488,-0.198171,-0.060976
1549475631262,-0.153076,-0.655151,-0.755432,0.015244,-0.243902,-0.106707
1549475631269,-0.151917,-0.654785,-0.757568,0.000000,-0.243902,-0.137195
1549475631277,-0.149353,-0.658936,-0.760742,0.000000,-0.274390,-0.137195
1549475631284,-0.149536,-0.659363,-0.759521,-0.015244,-0.304878,-0.076220
1549475631299,-0.150208,-0.654114,-0.757202,-0.030488,-0.259146,-0.030488
1549475631307,-0.152710,-0.650452,-0.755798,-0.030488,-0.259146,-0.015244
1549475631314,-0.154175,-0.653442,-0.755676,0.045732,-0.274390,0.000000
1549475631329,-0.154541,-0.657043,-0.754089,0.213415,-0.304878,0.015244
1549475631337,-0.154602,-0.660095,-0.752625,0.274390,-0.304878,0.030488
1549475631344,-0.156738,-0.661438,-0.755188,0.259146,-0.304878,0.030488
1549475631359,-0.156860,-0.661316,-0.759399,0.182927,-0.243902,0.030488
1549475631367,-0.158813,-0.659119,-0.763000,0.167683,-0.243902,0.045732
1549475631374,-0.158020,-0.657837,-0.759399,0.182927,-0.274390,0.030488
1549475631389,-0.157410,-0.656799,-0.758850,0.152439,-0.289634,0.045732
1549475631397,-0.155701,-0.656006,-0.759399,0.152439,-0.304878,0.015244
1549475631404,-0.156921,-0.658325,-0.757263,0.243902,-0.274390,0.000000
1549475631419,-0.157532,-0.662354,-0.756775,0.259146,-0.243902,0.000000
1549475631427,-0.158020,-0.662903,-0.758606,0.167683,-0.182927,0.000000
1549475631434,-0.156189,-0.657166,-0.761719,0.015244,-0.121951,0.045732
1549475631449,-0.155823,-0.658325,-0.761230,-0.137195,-0.091463,0.015244
1549475631457,-0.155884,-0.655945,-0.756531,-0.167683,-0.060976,0.000000
1549475631464,-0.156677,-0.656128,-0.753845,-0.106707,-0.121951,-0.030488
1549475631479,-0.155396,-0.658020,-0.751587,-0.045732,-0.152439,-0.091463
1549475631501,-0.155518,-0.659729,-0.754395,-0.060976,-0.167683,-0.091463
1549475631509,-0.155701,-0.660278,-0.752136,-0.045732,-0.198171,-0.076220
1549475631516,-0.155457,-0.655212,-0.755188,-0.076220,-0.198171,-0.076220
1549475631524,-0.153015,-0.656250,-0.756226,-0.091463,-0.198171,-0.076220
1549475631526,-0.151428,-0.658936,-0.758911,-0.091463,-0.213415,-0.045732
1549475631540,-0.151550,-0.656921,-0.759583,-0.045732,-0.228659,-0.060976
1549475631547,-0.152039,-0.655518,-0.758667,0.000000,-0.243902,-0.076220
1549475631555,-0.152344,-0.657715,-0.760071,0.030488,-0.289634,-0.076220
1549475631570,-0.153992,-0.656555,-0.759888,0.000000,-0.259146,-0.076220
1549475631577,-0.155396,-0.653442,-0.759033,-0.045732,-0.259146,-0.060976
1549475631585,-0.153198,-0.655334,-0.757629,-0.045732,-0.243902,-0.045732
1549475631607,-0.154968,-0.656128,-0.755737,-0.030488,-0.259146,-0.030488
1549475631614,-0.153687,-0.658997,-0.758240,-0.030488,-0.259146,-0.015244
1549475631615,-0.154846,-0.659790,-0.756714,-0.015244,-0.259146,-0.015244
1549475631629,-0.156006,-0.657104,-0.757568,0.060976,-0.228659,0.015244
1549475631637,-0.157471,-0.655884,-0.758911,0.106707,-0.274390,0.015244
