timestamp, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1548436960387,-0.879700,0.023560,0.550171,0.426829,-0.670732,0.060976
1548436960395,-0.879395,0.022644,0.550842,0.304878,-0.609756,0.060976
1548436960410,-0.879150,0.023193,0.550232,0.243902,-0.609756,0.182927
1548436960417,-0.883667,0.024353,0.550781,0.182927,-0.670732,0.243902
1548436960425,-0.881836,0.025452,0.552612,0.060976,-0.792683,0.304878
1548436960440,-0.880920,0.027588,0.552734,0.121951,-0.792683,0.365854
1548436960448,-0.880371,0.028992,0.551697,0.121951,-0.792683,0.304878
1548436960455,-0.882996,0.029480,0.549683,0.121951,-0.853659,0.304878
1548436960470,-0.883484,0.033691,0.551697,0.121951,-0.853659,0.243902
1548436960478,-0.881104,0.032898,0.552734,0.121951,-0.792683,0.243902
1548436960485,-0.881775,0.033142,0.551880,0.243902,-0.792683,0.243902
1548436960500,-0.882446,0.032776,0.552246,0.365854,-0.731707,0.182927
1548436960507,-0.882141,0.033569,0.553528,0.243902,-0.792683,0.121951
1548436960515,-0.880798,0.032043,0.551514,0.365854,-0.731707,0.060976
1548436960530,-0.884216,0.032349,0.553406,0.487805,-0.792683,0.000000
1548436960537,-0.884216,0.035156,0.550964,0.487805,-0.670732,-0.060976
1548436960545,-0.884338,0.031189,0.551880,0.365854,-0.670732,-0.121951
1548436960560,-0.883423,0.032104,0.550659,0.365854,-0.792683,-0.182927
1548436960567,-0.884338,0.030579,0.549316,0.609756,-0.731707,-0.182927
1548436960575,-0.883728,0.027161,0.551392,0.609756,-0.731707,-0.243902
1548436960590,-0.881287,0.026306,0.550598,0.487805,-0.853659,-0.304878
1548436960597,-0.881287,0.027222,0.550842,0.487805,-0.853659,-0.304878
1548436960605,-0.881287,0.026550,0.548218,0.548781,-0.792683,-0.304878
1548436960620,-0.882080,0.025757,0.549622,0.487805,-0.853659,-0.304878
1548436960628,-0.881287,0.025818,0.550049,0.487805,-0.853659,-0.304878
1548436960635,-0.881409,0.026184,0.553589,0.487805,-0.914634,-0.304878
1548436960650,-0.883606,0.024048,0.555359,0.426829,-0.792683,-0.304878
1548436960658,-0.884460,0.023621,0.552124,0.426829,-0.731707,-0.365854
1548436960666,-0.884399,0.023560,0.552917,0.365854,-0.853659,-0.304878
1548436960680,-0.883606,0.021667,0.555908,0.487805,-0.792683,-0.304878
1548436960688,-0.883484,0.021179,0.554504,0.548781,-0.731707,-0.182927
1548436960695,-0.883301,0.021057,0.554626,0.487805,-0.609756,-0.121951
1548436960711,-0.881958,0.024475,0.552673,0.365854,-0.670732,-0.121951
1548436960718,-0.882690,0.024353,0.553101,0.365854,-0.731707,-0.060976
1548436960726,-0.884888,0.023865,0.553345,0.365854,-0.731707,0.060976
1548436960741,-0.882812,0.027161,0.553345,0.304878,-0.853659,0.182927
1548436960748,-0.882385,0.026123,0.548950,0.304878,-0.853659,0.182927
1548436960760,-0.881531,0.026245,0.549866,0.487805,-0.792683,0.182927
1548436960777,-0.880737,0.027588,0.546448,0.487805,-0.731707,0.182927
1548436960778,-0.880920,0.028198,0.549072,0.487805,-0.731707,0.182927
1548436960791,-0.881775,0.030151,0.548828,0.426829,-0.792683,0.121951
1548436960803,-0.883240,0.032532,0.549927,0.365854,-0.853659,0.121951
1548436960811,-0.882263,0.033020,0.550537,0.243902,-0.853659,0.182927
1548436960815,-0.881897,0.031982,0.553101,0.304878,-0.914634,0.060976
1548436960830,-0.883728,0.031921,0.553162,0.304878,-0.853659,0.060976
1548436960837,-0.884338,0.028503,0.550659,0.243902,-0.853659,0.060976
1548436960852,-0.882385,0.029541,0.552673,0.365854,-0.792683,0.000000
1548436960860,-0.880798,0.027710,0.553955,0.426829,-0.853659,-0.060976
1548436960867,-0.880859,0.026978,0.553833,0.304878,-0.853659,0.000000
1548436960875,-0.881042,0.026001,0.553894,0.365854,-0.792683,-0.060976
1548436960890,-0.882935,0.026794,0.551208,0.243902,-0.792683,-0.060976
1548436960897,-0.884094,0.026367,0.551331,0.304878,-0.792683,-0.060976
1548436960905,-0.880371,0.026672,0.550903,0.304878,-0.853659,0.000000
1548436960920,-0.882935,0.027344,0.550842,0.243902,-0.792683,0.060976
1548436960927,-0.880798,0.026489,0.550110,0.365854,-0.792683,0.060976
1548436960935,-0.881958,0.027588,0.549316,0.426829,-0.914634,0.060976
1548436960951,-0.881958,0.026428,0.552002,0.426829,-0.731707,0.000000
1548436960957,-0.882629,0.026550,0.550110,0.243902,-0.731707,0.000000
1548436960965,-0.883667,0.026489,0.552368,0.243902,-0.792683,0.060976
1548436960980,-0.883362,0.025330,0.551758,0.304878,-0.853659,0.000000
1548436960988,-0.884094,0.026306,0.547424,0.426829,-0.792683,0.000000
1548436960995,-0.883240,0.028442,0.551270,0.365854,-0.792683,0.121951
1548436961010,-0.880493,0.026489,0.549805,0.426829,-0.792683,0.121951
1548436961017,-0.881653,0.026062,0.548340,0.426829,-0.670732,0.182927
1548436961025,-0.881409,0.028076,0.551819,0.426829,-0.731707,0.121951
1548436961040,-0.882446,0.025513,0.551453,0.365854,-0.731707,0.000000
1548436961047,-0.884216,0.024475,0.553101,0.365854,-0.731707,0.121951
1548436961055,-0.882874,0.024109,0.553406,0.365854,-0.792683,0.304878
1548436961063,-0.883484,0.025574,0.552673,0.304878,-0.853659,0.243902
1548436961078,-0.882690,0.027527,0.551453,0.304878,-0.792683,0.243902
1548436961085,-0.883118,0.028320,0.552185,0.182927,-0.792683,0.304878
1548436961093,-0.883301,0.028809,0.552307,0.243902,-0.731707,0.243902
1548436961108,-0.881653,0.030029,0.552856,0.304878,-0.792683,0.243902
1548436961115,-0.881836,0.030579,0.552856,0.426829,-0.731707,0.182927
1548436961122,-0.880920,0.028809,0.551941,0.487805,-0.731707,0.243902
1548436961138,-0.880188,0.026001,0.553101,0.365854,-0.731707,0.243902
1548436961145,-0.882263,0.026428,0.550049,0.426829,-0.670732,0.243902
1548436961153,-0.883667,0.027039,0.548523,0.304878,-0.670732,0.365854
1548436961168,-0.882751,0.030212,0.550842,0.182927,-0.792683,0.243902
1548436961175,-0.881714,0.030212,0.550354,0.182927,-0.731707,0.182927
1548436961182,-0.880798,0.028687,0.552490,0.182927,-0.670732,0.243902
1548436961197,-0.881287,0.028259,0.551331,0.365854,-0.670732,0.121951
1548436961205,-0.882690,0.029053,0.552734,0.487805,-0.731707,0.121951
1548436961212,-0.881287,0.026428,0.549255,0.487805,-0.792683,0.121951
1548436961227,-0.883057,0.025574,0.551392,0.365854,-0.731707,0.060976
1548436961235,-0.882996,0.027649,0.551025,0.365854,-0.670732,0.304878
1548436961242,-0.882996,0.027283,0.552063,0.304878,-0.792683,0.365854
1548436961258,-0.881226,0.028748,0.552429,0.304878,-0.792683,0.121951
1548436961265,-0.881958,0.029236,0.552490,0.243902,-0.792683,0.121951
1548436961272,-0.883911,0.028381,0.551270,0.304878,-0.853659,0.121951
1548436961287,-0.881409,0.028015,0.552734,0.365854,-0.914634,0.060976
1548436961295,-0.882202,0.029480,0.552917,0.426829,-0.731707,0.060976
1548436961303,-0.882080,0.027649,0.550781,0.426829,-0.853659,0.060976
1548436961317,-0.882080,0.026489,0.550476,0.426829,-0.914634,0.060976
1548436961325,-0.883484,0.026794,0.549866,0.487805,-0.670732,0.060976
1548436961332,-0.882141,0.024719,0.551636,0.426829,-0.792683,0.000000
1548436961347,-0.881714,0.024841,0.553406,0.426829,-0.853659,0.000000
1548436961355,-0.882263,0.025452,0.552673,0.426829,-0.792683,0.121951
1548436961370,-0.880615,0.025574,0.552734,0.304878,-0.792683,0.121951
1548436961378,-0.882019,0.026733,0.554504,0.426829,-0.731707,0.182927
1548436961385,-0.882324,0.026245,0.553772,0.304878,-0.731707,0.182927
1548436961392,-0.884399,0.024109,0.550598,0.304878,-0.792683,0.121951
1548436961407,-0.883057,0.027527,0.548767,0.365854,-0.792683,0.182927
1548436961415,-0.882446,0.027283,0.550903,0.426829,-0.853659,0.243902
1548436961423,-0.881226,0.025146,0.548401,0.365854,-0.914634,0.121951
1548436961437,-0.879883,0.027283,0.550598,0.243902,-0.853659,0.182927
1548436961445,-0.881775,0.028259,0.551880,0.182927,-0.914634,0.182927
1548436961453,-0.883606,0.028442,0.551392,0.182927,-0.853659,0.182927
1548436961467,-0.881592,0.028320,0.551819,0.304878,-0.975610,0.182927
1548436961475,-0.881470,0.029114,0.552368,0.365854,-0.975610,0.182927
1548436961482,-0.883057,0.028564,0.554077,0.304878,-1.036585,0.121951
1548436961498,-0.882935,0.028625,0.553711,0.304878,-0.975610,0.121951
1548436961505,-0.881470,0.028442,0.556885,0.365854,-0.853659,0.060976
1548436961512,-0.881409,0.028564,0.557007,0.304878,-0.792683,0.060976
1548436961527,-0.881470,0.026672,0.554504,0.365854,-0.792683,0.121951
1548436961535,-0.881104,0.028259,0.554321,0.426829,-0.792683,0.182927
1548436961542,-0.880554,0.027405,0.554443,0.365854,-0.853659,0.182927
1548436961557,-0.880798,0.025940,0.553223,0.304878,-0.853659,0.121951
1548436961565,-0.880859,0.026062,0.551819,0.365854,-0.731707,0.121951
1548436961572,-0.882019,0.025940,0.551208,0.304878,-0.792683,0.121951
1548436961587,-0.882874,0.027710,0.549011,0.365854,-0.792683,0.121951
1548436961595,-0.882446,0.026611,0.548096,0.426829,-0.731707,0.121951
1548436961602,-0.880737,0.024536,0.550842,0.426829,-0.670732,0.182927
1548436961617,-0.878296,0.026917,0.553955,0.365854,-0.731707,0.182927
1548436961632,-0.880859,0.025452,0.552124,0.182927,-0.853659,0.121951
1548436961633,-0.880554,0.025513,0.550781,0.243902,-0.731707,0.243902
1548436961647,-0.880005,0.026367,0.550354,0.426829,-0.731707,0.243902
1548436961655,-0.881836,0.027039,0.550598,0.548781,-0.792683,0.182927
1548436961662,-0.880432,0.026489,0.552856,0.365854,-0.853659,0.243902
1548436961677,-0.881592,0.025757,0.552856,0.365854,-0.792683,0.243902
1548436961685,-0.883789,0.028259,0.552124,0.365854,-0.853659,0.243902
1548436961692,-0.882141,0.026917,0.553101,0.365854,-0.853659,0.243902
1548436961708,-0.881042,0.027588,0.554504,0.426829,-0.731707,0.243902
1548436961715,-0.881531,0.026001,0.553589,0.365854,-0.792683,0.243902
1548436961723,-0.881592,0.027405,0.555481,0.243902,-0.792683,0.304878
1548436961738,-0.883301,0.028076,0.555847,0.304878,-0.731707,0.365854
1548436961745,-0.881775,0.030090,0.554993,0.304878,-0.914634,0.243902
1548436961752,-0.880615,0.028931,0.555481,0.426829,-0.792683,0.182927
1548436961768,-0.881042,0.026978,0.553223,0.487805,-0.731707,0.182927
1548436961775,-0.881897,0.027893,0.551392,0.426829,-0.670732,0.121951
1548436961782,-0.880920,0.027283,0.552612,0.365854,-0.792683,0.182927
1548436961797,-0.879211,0.027100,0.550903,0.487805,-0.792683,0.243902
1548436961805,-0.881409,0.028381,0.550537,0.487805,-0.792683,0.182927
1548436961820,-0.883728,0.026550,0.549194,0.365854,-0.792683,0.182927
1548436961827,-0.882019,0.025513,0.552368,0.304878,-0.731707,0.182927
1548436961835,-0.883667,0.025696,0.552063,0.365854,-0.853659,0.182927
1548436961843,-0.882751,0.024963,0.550476,0.365854,-0.792683,0.121951
1548436961859,-0.882751,0.025696,0.550903,0.365854,-0.853659,0.182927
1548436961865,-0.881042,0.027466,0.553833,0.426829,-0.853659,0.121951
1548436961884,-0.881470,0.026062,0.554077,0.426829,-0.792683,0.243902
1548436961905,-0.881592,0.027039,0.552429,0.426829,-0.731707,0.243902
1548436961905,-0.880310,0.026062,0.549622,0.304878,-0.731707,0.304878
1548436961905,-0.881775,0.025513,0.552795,0.304878,-0.731707,0.243902
1548436961937,-0.882446,0.027161,0.552490,0.304878,-0.792683,0.243902
1548436961937,-0.882996,0.029175,0.553650,0.304878,-0.853659,0.243902
1548436961937,-0.882263,0.026611,0.549927,0.426829,-0.853659,0.243902
1548436961960,-0.882080,0.026978,0.550476,0.365854,-0.853659,0.182927
1548436961960,-0.884399,0.029114,0.551697,0.304878,-0.731707,0.182927
1548436961966,-0.881653,0.028687,0.552795,0.304878,-0.731707,0.121951
1548436961979,-0.880554,0.025452,0.553894,0.426829,-0.792683,0.182927
1548436961985,-0.881287,0.028503,0.552429,0.365854,-0.914634,0.182927
1548436961993,-0.883423,0.028137,0.553467,0.426829,-0.853659,0.182927
1548436962009,-0.881287,0.028931,0.553711,0.487805,-0.731707,0.243902
1548436962015,-0.881226,0.029419,0.553833,0.487805,-0.792683,0.182927
1548436962022,-0.883423,0.027161,0.553528,0.426829,-0.853659,0.182927
1548436962038,-0.880798,0.027771,0.553101,0.426829,-0.670732,0.182927
1548436962045,-0.880798,0.027466,0.553894,0.487805,-0.792683,0.060976
1548436962052,-0.882080,0.027283,0.553406,0.304878,-0.731707,0.121951
1548436962067,-0.882263,0.026917,0.551819,0.182927,-0.731707,0.182927
1548436962075,-0.881348,0.027405,0.550964,0.243902,-0.853659,0.121951
1548436962082,-0.882874,0.026062,0.550781,0.365854,-0.914634,0.121951
1548436962097,-0.882080,0.027283,0.549744,0.426829,-0.914634,0.121951
1548436962105,-0.880859,0.027100,0.549133,0.487805,-0.853659,0.121951
1548436962115,-0.880005,0.028992,0.550171,0.182927,-0.914634,0.121951
1548436962127,-0.883179,0.028809,0.551147,0.182927,-0.975610,0.121951
1548436962135,-0.882690,0.026611,0.553223,0.365854,-0.975610,0.121951
1548436962142,-0.880554,0.025757,0.552307,0.365854,-0.914634,0.121951
1548436962157,-0.882507,0.026611,0.554993,0.304878,-0.914634,0.182927
1548436962165,-0.883606,0.025696,0.554565,0.304878,-0.914634,0.243902
1548436962172,-0.881836,0.028687,0.555603,0.243902,-0.853659,0.182927
1548436962187,-0.882629,0.026733,0.556580,0.304878,-0.914634,0.182927
1548436962195,-0.881531,0.026367,0.556519,0.304878,-0.853659,0.121951
1548436962202,-0.878967,0.027039,0.556824,0.365854,-0.731707,0.060976
1548436962217,-0.881714,0.026794,0.555359,0.426829,-0.670732,0.060976
1548436962225,-0.880676,0.026917,0.552368,0.365854,-0.731707,0.182927
1548436962232,-0.881531,0.025879,0.552795,0.365854,-0.792683,0.121951
1548436962247,-0.881226,0.024048,0.549927,0.426829,-0.731707,0.182927
1548436962255,-0.882080,0.025208,0.551697,0.365854,-0.670732,0.060976
1548436962262,-0.882751,0.027039,0.551270,0.365854,-0.731707,0.060976
1548436962277,-0.881653,0.026672,0.550598,0.304878,-0.731707,0.060976
1548436962285,-0.880249,0.026428,0.552979,0.304878,-0.853659,0.060976
1548436962292,-0.881592,0.026245,0.553772,0.426829,-0.792683,0.060976
1548436962307,-0.883850,0.025513,0.549377,0.365854,-0.792683,0.182927
1548436962315,-0.881653,0.025391,0.551392,0.426829,-0.792683,0.121951
1548436962322,-0.883362,0.026672,0.552429,0.487805,-0.792683,0.182927
1548436962337,-0.884216,0.024719,0.552490,0.487805,-0.792683,0.182927
1548436962345,-0.880371,0.025085,0.554016,0.365854,-0.731707,0.243902
1548436962353,-0.881592,0.023560,0.554138,0.304878,-0.853659,0.365854
1548436962368,-0.881958,0.024780,0.554810,0.365854,-0.792683,0.182927
1548436962375,-0.880066,0.024353,0.552185,0.243902,-0.853659,0.304878
1548436962383,-0.881470,0.025330,0.552979,0.243902,-0.914634,0.304878
1548436962398,-0.882812,0.028503,0.551331,0.365854,-0.853659,0.426829
1548436962405,-0.881165,0.029175,0.551880,0.304878,-0.731707,0.365854
1548436962413,-0.880737,0.028381,0.554932,0.304878,-0.670732,0.304878
1548436962428,-0.884521,0.030212,0.553955,0.365854,-0.792683,0.304878
1548436962435,-0.884338,0.029480,0.553711,0.304878,-0.731707,0.304878
1548436962442,-0.880249,0.027405,0.553345,0.365854,-0.670732,0.304878
1548436962457,-0.880798,0.028381,0.553345,0.426829,-0.670732,0.243902
1548436962465,-0.879150,0.030029,0.552063,0.426829,-0.731707,0.182927
1548436962473,-0.878784,0.027954,0.553528,0.487805,-0.792683,0.243902
1548436962487,-0.879272,0.024597,0.553467,0.426829,-0.792683,0.243902
1548436962495,-0.882446,0.024353,0.553894,0.426829,-0.731707,0.182927
1548436962502,-0.882385,0.027283,0.550598,0.365854,-0.731707,0.182927
1548436962517,-0.883362,0.025391,0.551208,0.365854,-0.731707,0.243902
1548436962525,-0.882751,0.024414,0.550903,0.304878,-0.792683,0.182927
1548436962532,-0.881165,0.028259,0.550842,0.365854,-0.731707,0.243902
1548436962548,-0.881104,0.026917,0.549622,0.365854,-0.792683,0.121951
1548436962555,-0.881042,0.025146,0.552795,0.426829,-0.731707,0.182927
1548436962562,-0.879395,0.027283,0.553162,0.426829,-0.914634,0.243902
1548436962577,-0.881470,0.026367,0.553345,0.426829,-0.853659,0.243902
1548436962585,-0.883057,0.024231,0.554688,0.426829,-0.853659,0.243902
1548436962593,-0.882568,0.025330,0.554016,0.304878,-0.792683,0.243902
1548436962607,-0.882019,0.026367,0.552063,0.304878,-0.792683,0.182927
1548436962615,-0.881287,0.027893,0.554138,0.304878,-0.731707,0.304878
1548436962622,-0.880493,0.029358,0.553711,0.304878,-0.853659,0.182927
1548436962637,-0.881470,0.027893,0.553101,0.304878,-0.792683,0.182927
1548436962645,-0.881958,0.026611,0.554321,0.426829,-0.670732,0.182927
1548436962652,-0.881958,0.026245,0.553406,0.426829,-0.670732,0.182927
1548436962667,-0.882996,0.025818,0.553955,0.487805,-0.792683,0.182927
1548436962675,-0.880676,0.024536,0.556641,0.426829,-0.853659,0.243902
1548436962683,-0.880066,0.024902,0.553955,0.426829,-0.792683,0.243902
1548436962698,-0.883911,0.024719,0.555420,0.304878,-0.792683,0.304878
1548436962705,-0.883118,0.028015,0.553894,0.243902,-0.731707,0.243902
1548436962712,-0.882812,0.028076,0.552856,0.304878,-0.731707,0.243902
1548436962727,-0.879578,0.030640,0.552368,0.365854,-0.731707,0.243902
1548436962735,-0.879211,0.028076,0.553528,0.304878,-0.670732,0.243902
1548436962742,-0.880676,0.028442,0.551819,0.426829,-0.731707,0.243902
1548436962757,-0.880615,0.027100,0.553467,0.487805,-0.731707,0.304878
1548436962765,-0.878906,0.027832,0.553894,0.426829,-0.792683,0.243902
1548436962773,-0.880859,0.027039,0.552734,0.304878,-0.792683,0.243902
1548436962787,-0.882568,0.025452,0.551636,0.365854,-0.914634,0.304878
1548436962795,-0.881348,0.027100,0.550781,0.426829,-0.853659,0.182927
1548436962802,-0.879822,0.027893,0.550720,0.304878,-0.853659,0.182927
1548436962818,-0.880676,0.028076,0.549683,0.365854,-0.853659,0.182927
1548436962825,-0.882996,0.027771,0.552246,0.365854,-0.914634,0.121951
1548436962832,-0.881958,0.027344,0.554321,0.243902,-0.975610,0.121951
1548436962848,-0.882507,0.025757,0.553833,0.365854,-0.975610,0.182927
1548436962855,-0.884583,0.026550,0.554871,0.365854,-0.914634,0.182927
1548436962862,-0.881165,0.025330,0.558472,0.304878,-0.853659,0.243902
1548436962877,-0.883179,0.024231,0.558716,0.243902,-0.914634,0.182927
1548436962885,-0.882996,0.023926,0.556458,0.304878,-0.853659,0.243902
1548436962893,-0.881836,0.025391,0.555969,0.243902,-0.792683,0.182927
1548436962907,-0.882141,0.024414,0.555786,0.243902,-0.853659,0.182927
1548436962915,-0.882019,0.026489,0.554077,0.304878,-0.731707,0.304878
1548436962923,-0.881714,0.025513,0.552917,0.365854,-0.670732,0.304878
1548436962938,-0.881409,0.026428,0.553345,0.243902,-0.731707,0.304878
1548436962945,-0.882690,0.028625,0.552063,0.243902,-0.731707,0.304878
1548436962952,-0.882324,0.028687,0.550415,0.243902,-0.609756,0.365854
1548436962968,-0.879578,0.027954,0.550537,0.365854,-0.609756,0.243902
1548436962975,-0.878601,0.029541,0.550659,0.487805,-0.731707,0.243902
1548436962983,-0.880005,0.025757,0.551392,0.365854,-0.853659,0.182927
1548436962998,-0.882568,0.025574,0.551941,0.426829,-0.792683,0.182927
1548436963005,-0.881287,0.027771,0.551147,0.426829,-0.975610,0.182927
1548436963013,-0.880859,0.026184,0.553406,0.365854,-0.975610,0.243902
1548436963028,-0.882324,0.026733,0.552490,0.365854,-0.792683,0.182927
1548436963035,-0.881104,0.025024,0.550903,0.365854,-0.792683,0.182927
1548436963043,-0.879333,0.027100,0.552002,0.426829,-0.853659,0.182927
1548436963057,-0.880737,0.024292,0.556335,0.487805,-0.792683,0.243902
1548436963065,-0.878845,0.024170,0.555908,0.487805,-0.670732,0.182927
1548436963072,-0.881653,0.025635,0.554260,0.365854,-0.792683,0.243902
1548436963087,-0.880493,0.024353,0.555725,0.182927,-0.731707,0.365854
1548436963095,-0.881348,0.023804,0.553650,0.243902,-0.731707,0.365854
1548436963103,-0.883545,0.026428,0.553162,0.243902,-0.731707,0.365854
1548436963117,-0.880188,0.030334,0.550659,0.243902,-0.731707,0.365854
1548436963125,-0.879761,0.031555,0.550720,0.304878,-0.731707,0.365854
1548436963132,-0.882812,0.030273,0.552612,0.304878,-0.792683,0.304878
1548436963147,-0.882446,0.028198,0.550964,0.243902,-0.731707,0.304878
1548436963155,-0.882080,0.029175,0.550659,0.365854,-0.731707,0.243902
1548436963163,-0.880859,0.028564,0.553894,0.365854,-0.792683,0.182927
1548436963177,-0.879272,0.028137,0.550476,0.304878,-0.731707,0.304878
1548436963185,-0.879944,0.028320,0.552612,0.365854,-0.731707,0.182927
1548436963193,-0.882629,0.025513,0.552185,0.426829,-0.731707,0.182927
1548436963208,-0.880005,0.025940,0.551941,0.304878,-0.670732,0.182927
1548436963215,-0.882141,0.026123,0.553284,0.365854,-0.731707,0.060976
1548436963223,-0.882385,0.027893,0.551392,0.365854,-0.731707,0.182927
1548436963238,-0.882812,0.027588,0.552917,0.426829,-0.792683,0.182927
1548436963245,-0.881287,0.024170,0.554321,0.426829,-0.731707,0.121951
1548436963253,-0.882202,0.024963,0.554871,0.487805,-0.670732,0.121951
1548436963268,-0.880920,0.026062,0.550659,0.426829,-0.792683,0.243902
1548436963275,-0.881653,0.027161,0.552429,0.365854,-0.792683,0.243902
1548436963283,-0.881104,0.023865,0.555725,0.304878,-0.853659,0.182927
1548436963305,-0.882263,0.024231,0.554260,0.304878,-0.792683,0.182927
1548436963306,-0.883789,0.025574,0.553345,0.426829,-0.731707,0.182927
1548436963321,-0.882874,0.027405,0.553528,0.487805,-0.731707,0.243902
1548436963343,-0.882690,0.027832,0.551941,0.365854,-0.792683,0.243902
1548436963344,-0.881287,0.027954,0.551331,0.365854,-0.792683,0.243902
1548436963344,-0.880554,0.027405,0.552734,0.487805,-0.731707,0.243902
1548436963358,-0.879944,0.026306,0.552551,0.548781,-0.792683,0.182927
1548436963365,-0.882019,0.025085,0.551636,0.426829,-0.731707,0.182927
1548436963372,-0.880676,0.026123,0.553711,0.365854,-0.792683,0.121951
1548436963387,-0.881775,0.024048,0.552856,0.426829,-0.792683,0.243902
1548436963395,-0.883423,0.026306,0.552429,0.426829,-0.853659,0.243902
1548436963403,-0.882202,0.026306,0.553589,0.304878,-0.792683,0.121951
1548436963418,-0.882202,0.025269,0.551147,0.426829,-0.792683,0.243902
1548436963425,-0.882324,0.026733,0.551880,0.548781,-0.792683,0.182927
1548436963432,-0.879333,0.026550,0.553711,0.548781,-0.792683,0.182927
1548436963447,-0.878845,0.027039,0.553528,0.426829,-0.792683,0.243902
1548436963455,-0.879211,0.026306,0.552979,0.426829,-0.731707,0.243902
1548436963463,-0.882874,0.025574,0.555298,0.304878,-0.914634,0.243902
1548436963478,-0.882080,0.027649,0.553772,0.304878,-0.914634,0.182927
1548436963485,-0.881287,0.027527,0.552734,0.365854,-0.853659,0.182927
1548436963492,-0.883118,0.028442,0.552368,0.426829,-0.853659,0.182927
1548436963507,-0.881348,0.028198,0.551880,0.426829,-0.853659,0.060976
1548436963515,-0.878845,0.026489,0.553223,0.426829,-0.853659,0.060976
1548436963522,-0.880798,0.026062,0.553040,0.487805,-0.914634,0.000000
1548436963538,-0.881470,0.025940,0.552917,0.365854,-0.975610,0.060976
1548436963545,-0.883362,0.025085,0.553345,0.304878,-0.914634,0.182927
1548436963552,-0.882935,0.023010,0.554749,0.426829,-0.853659,0.060976
1548436963567,-0.882141,0.023132,0.553772,0.426829,-0.792683,0.121951
1548436963575,-0.882202,0.023560,0.555664,0.243902,-0.914634,0.121951
1548436963582,-0.882690,0.023254,0.554443,0.304878,-0.853659,0.182927
1548436963597,-0.880005,0.024597,0.555359,0.426829,-0.853659,0.182927
1548436963605,-0.881958,0.024780,0.554871,0.426829,-0.853659,0.243902
1548436963613,-0.882141,0.026306,0.552673,0.365854,-0.792683,0.304878
1548436963628,-0.880493,0.024780,0.554810,0.365854,-0.731707,0.182927
1548436963635,-0.880615,0.025940,0.553223,0.365854,-0.792683,0.243902
1548436963643,-0.880981,0.025024,0.553772,0.243902,-0.853659,0.243902
1548436963658,-0.882446,0.025513,0.553833,0.426829,-0.792683,0.243902
1548436963665,-0.882141,0.026794,0.549866,0.365854,-0.853659,0.243902
1548436963673,-0.881287,0.027405,0.550232,0.426829,-0.731707,0.182927
1548436963688,-0.881653,0.026917,0.550720,0.365854,-0.792683,0.182927
1548436963695,-0.880371,0.027222,0.553833,0.365854,-0.731707,0.182927
1548436963703,-0.878601,0.026245,0.554443,0.487805,-0.792683,0.182927
1548436963718,-0.881409,0.024902,0.551514,0.487805,-0.792683,0.182927
1548436963725,-0.882141,0.025574,0.553894,0.426829,-0.792683,0.182927
